L1Seed,PileUp,Total,Prescale0,Fired0,
L1_BPTX_BeamGas_B1_VME,-1,26327,0,0,
L1_BPTX_BeamGas_B1_VME,5.2,26913,0,0,
L1_BPTX_BeamGas_B1_VME,5.3,27004,0,0,
L1_BPTX_BeamGas_B1_VME,9.1,27027,0,0,
L1_BPTX_BeamGas_B1_VME,12.8,26972,0,0,
L1_BPTX_BeamGas_B1_VME,19.9,26899,0,0,
L1_BPTX_BeamGas_B1_VME,20.5,27040,0,0,
L1_BPTX_BeamGas_B1_VME,25.5,26794,0,0,
L1_BPTX_BeamGas_B1_VME,26,27006,0,0,
L1_BPTX_BeamGas_B1_VME,33.7,26805,0,0,
L1_BPTX_BeamGas_B1_VME,33.8,26708,0,0,
L1_BPTX_BeamGas_B1_VME,35.3,26746,0,0,
L1_BPTX_BeamGas_B1_VME,36.4,26788,0,0,
L1_BPTX_BeamGas_B1_VME,36.9,8935,0,0,
L1_BPTX_BeamGas_B1_VME,37,8990,0,0,
L1_BPTX_BeamGas_B1_VME,37.1,53549,0,0,
L1_BPTX_BeamGas_B1_VME,37.2,27016,0,0,
L1_BPTX_BeamGas_B1_VME,37.3,17810,0,0,
L1_BPTX_BeamGas_B1_VME,37.4,44789,0,0,
L1_BPTX_BeamGas_B1_VME,37.5,116099,0,0,
L1_BPTX_BeamGas_B1_VME,37.6,44816,0,0,
L1_BPTX_BeamGas_B1_VME,37.7,85090,0,0,
L1_BPTX_BeamGas_B1_VME,37.8,134244,0,0,
L1_BPTX_BeamGas_B1_VME,37.9,35764,0,0,
L1_BPTX_BeamGas_B1_VME,38,107409,0,0,
L1_BPTX_BeamGas_B1_VME,38.1,67789,0,0,
L1_BPTX_BeamGas_B1_VME,38.2,89480,0,0,
L1_BPTX_BeamGas_B1_VME,38.3,150254,0,0,
L1_BPTX_BeamGas_B1_VME,38.4,134270,0,0,
L1_BPTX_BeamGas_B1_VME,38.5,152188,0,0,
L1_BPTX_BeamGas_B1_VME,38.6,134282,0,0,
L1_BPTX_BeamGas_B1_VME,38.7,80442,0,0,
L1_BPTX_BeamGas_B1_VME,38.8,116273,0,0,
L1_BPTX_BeamGas_B1_VME,38.9,125176,0,0,
L1_BPTX_BeamGas_B1_VME,39,133773,0,0,
L1_BPTX_BeamGas_B1_VME,39.1,80634,0,0,
L1_BPTX_BeamGas_B1_VME,39.2,80541,0,0,
L1_BPTX_BeamGas_B1_VME,39.3,268525,0,0,
L1_BPTX_BeamGas_B1_VME,39.4,125281,0,0,
L1_BPTX_BeamGas_B1_VME,39.5,89405,0,0,
L1_BPTX_BeamGas_B1_VME,39.6,134064,0,0,
L1_BPTX_BeamGas_B1_VME,39.7,107143,0,0,
L1_BPTX_BeamGas_B1_VME,39.8,134224,0,0,
L1_BPTX_BeamGas_B1_VME,39.9,107417,0,0,
L1_BPTX_BeamGas_B1_VME,40,107409,0,0,
L1_BPTX_BeamGas_B1_VME,40.1,160718,0,0,
L1_BPTX_BeamGas_B1_VME,40.2,107394,0,0,
L1_BPTX_BeamGas_B1_VME,40.3,80430,0,0,
L1_BPTX_BeamGas_B1_VME,40.4,187881,0,0,
L1_BPTX_BeamGas_B1_VME,40.5,187992,0,0,
L1_BPTX_BeamGas_B1_VME,40.6,133660,0,0,
L1_BPTX_BeamGas_B1_VME,40.7,241887,0,0,
L1_BPTX_BeamGas_B1_VME,40.8,214725,0,0,
L1_BPTX_BeamGas_B1_VME,40.9,133950,0,0,
L1_BPTX_BeamGas_B1_VME,41,134102,0,0,
L1_BPTX_BeamGas_B1_VME,41.1,267784,0,0,
L1_BPTX_BeamGas_B1_VME,41.2,188008,0,0,
L1_BPTX_BeamGas_B1_VME,41.3,294403,0,0,
L1_BPTX_BeamGas_B1_VME,41.4,223555,0,0,
L1_BPTX_BeamGas_B1_VME,41.5,241025,0,0,
L1_BPTX_BeamGas_B1_VME,41.6,26809,0,0,
L1_BPTX_BeamGas_B1_VME,41.7,214824,0,0,
L1_BPTX_BeamGas_B1_VME,41.8,80470,0,0,
L1_BPTX_BeamGas_B1_VME,41.9,80388,0,0,
L1_BPTX_BeamGas_B1_VME,42.1,107389,0,0,
L1_BPTX_BeamGas_B1_VME,42.2,53605,0,0,
L1_BPTX_BeamGas_B1_VME,42.3,160414,0,0,
L1_BPTX_BeamGas_B1_VME,42.4,26345,0,0,
L1_BPTX_BeamGas_B1_VME,42.5,107250,0,0,
L1_BPTX_BeamGas_B1_VME,42.6,80587,0,0,
L1_BPTX_BeamGas_B1_VME,42.7,134049,0,0,
L1_BPTX_BeamGas_B1_VME,42.8,80368,0,0,
L1_BPTX_BeamGas_B1_VME,42.9,107368,0,0,
L1_BPTX_BeamGas_B1_VME,43,26882,0,0,
L1_BPTX_BeamGas_B1_VME,43.1,53137,0,0,
L1_BPTX_BeamGas_B1_VME,43.2,107197,0,0,
L1_BPTX_BeamGas_B1_VME,43.3,107152,0,0,
L1_BPTX_BeamGas_B1_VME,43.4,80358,0,0,
L1_BPTX_BeamGas_B1_VME,43.5,187630,0,0,
L1_BPTX_BeamGas_B1_VME,43.6,143161,0,0,
L1_BPTX_BeamGas_B1_VME,43.7,107103,0,0,
L1_BPTX_BeamGas_B1_VME,43.8,160451,0,0,
L1_BPTX_BeamGas_B1_VME,43.9,186782,0,0,
L1_BPTX_BeamGas_B1_VME,44,178642,0,0,
L1_BPTX_BeamGas_B1_VME,44.1,133585,0,0,
L1_BPTX_BeamGas_B1_VME,44.2,53536,0,0,
L1_BPTX_BeamGas_B1_VME,44.3,80528,0,0,
L1_BPTX_BeamGas_B1_VME,44.4,53515,0,0,
L1_BPTX_BeamGas_B1_VME,44.5,53616,0,0,
L1_BPTX_BeamGas_B1_VME,44.6,160868,0,0,
L1_BPTX_BeamGas_B1_VME,44.7,106861,0,0,
L1_BPTX_BeamGas_B1_VME,44.8,80492,0,0,
L1_BPTX_BeamGas_B1_VME,44.9,26766,0,0,
L1_BPTX_BeamGas_B1_VME,45,27058,0,0,
L1_BPTX_BeamGas_B1_VME,45.2,26867,0,0,
L1_BPTX_BeamGas_B1_VME,45.4,26823,0,0,
L1_BPTX_BeamGas_B1_VME,45.5,53475,0,0,
L1_BPTX_BeamGas_B1_VME,45.6,26739,0,0,
L1_BPTX_BeamGas_B1_VME,45.7,26474,0,0,
L1_BPTX_BeamGas_B1_VME,45.8,53643,0,0,
L1_BPTX_BeamGas_B2_VME,-1,26327,0,0,
L1_BPTX_BeamGas_B2_VME,5.2,26913,0,0,
L1_BPTX_BeamGas_B2_VME,5.3,27004,0,0,
L1_BPTX_BeamGas_B2_VME,9.1,27027,0,0,
L1_BPTX_BeamGas_B2_VME,12.8,26972,0,0,
L1_BPTX_BeamGas_B2_VME,19.9,26899,0,0,
L1_BPTX_BeamGas_B2_VME,20.5,27040,0,0,
L1_BPTX_BeamGas_B2_VME,25.5,26794,0,0,
L1_BPTX_BeamGas_B2_VME,26,27006,0,0,
L1_BPTX_BeamGas_B2_VME,33.7,26805,0,0,
L1_BPTX_BeamGas_B2_VME,33.8,26708,0,0,
L1_BPTX_BeamGas_B2_VME,35.3,26746,0,0,
L1_BPTX_BeamGas_B2_VME,36.4,26788,0,0,
L1_BPTX_BeamGas_B2_VME,36.9,8935,0,0,
L1_BPTX_BeamGas_B2_VME,37,8990,0,0,
L1_BPTX_BeamGas_B2_VME,37.1,53549,0,0,
L1_BPTX_BeamGas_B2_VME,37.2,27016,0,0,
L1_BPTX_BeamGas_B2_VME,37.3,17810,0,0,
L1_BPTX_BeamGas_B2_VME,37.4,44789,0,0,
L1_BPTX_BeamGas_B2_VME,37.5,116099,0,0,
L1_BPTX_BeamGas_B2_VME,37.6,44816,0,0,
L1_BPTX_BeamGas_B2_VME,37.7,85090,0,0,
L1_BPTX_BeamGas_B2_VME,37.8,134244,0,0,
L1_BPTX_BeamGas_B2_VME,37.9,35764,0,0,
L1_BPTX_BeamGas_B2_VME,38,107409,0,0,
L1_BPTX_BeamGas_B2_VME,38.1,67789,0,0,
L1_BPTX_BeamGas_B2_VME,38.2,89480,0,0,
L1_BPTX_BeamGas_B2_VME,38.3,150254,0,0,
L1_BPTX_BeamGas_B2_VME,38.4,134270,0,0,
L1_BPTX_BeamGas_B2_VME,38.5,152188,0,0,
L1_BPTX_BeamGas_B2_VME,38.6,134282,0,0,
L1_BPTX_BeamGas_B2_VME,38.7,80442,0,0,
L1_BPTX_BeamGas_B2_VME,38.8,116273,0,0,
L1_BPTX_BeamGas_B2_VME,38.9,125176,0,0,
L1_BPTX_BeamGas_B2_VME,39,133773,0,0,
L1_BPTX_BeamGas_B2_VME,39.1,80634,0,0,
L1_BPTX_BeamGas_B2_VME,39.2,80541,0,0,
L1_BPTX_BeamGas_B2_VME,39.3,268525,0,0,
L1_BPTX_BeamGas_B2_VME,39.4,125281,0,0,
L1_BPTX_BeamGas_B2_VME,39.5,89405,0,0,
L1_BPTX_BeamGas_B2_VME,39.6,134064,0,0,
L1_BPTX_BeamGas_B2_VME,39.7,107143,0,0,
L1_BPTX_BeamGas_B2_VME,39.8,134224,0,0,
L1_BPTX_BeamGas_B2_VME,39.9,107417,0,0,
L1_BPTX_BeamGas_B2_VME,40,107409,0,0,
L1_BPTX_BeamGas_B2_VME,40.1,160718,0,0,
L1_BPTX_BeamGas_B2_VME,40.2,107394,0,0,
L1_BPTX_BeamGas_B2_VME,40.3,80430,0,0,
L1_BPTX_BeamGas_B2_VME,40.4,187881,0,0,
L1_BPTX_BeamGas_B2_VME,40.5,187992,0,0,
L1_BPTX_BeamGas_B2_VME,40.6,133660,0,0,
L1_BPTX_BeamGas_B2_VME,40.7,241887,0,0,
L1_BPTX_BeamGas_B2_VME,40.8,214725,0,0,
L1_BPTX_BeamGas_B2_VME,40.9,133950,0,0,
L1_BPTX_BeamGas_B2_VME,41,134102,0,0,
L1_BPTX_BeamGas_B2_VME,41.1,267784,0,0,
L1_BPTX_BeamGas_B2_VME,41.2,188008,0,0,
L1_BPTX_BeamGas_B2_VME,41.3,294403,0,0,
L1_BPTX_BeamGas_B2_VME,41.4,223555,0,0,
L1_BPTX_BeamGas_B2_VME,41.5,241025,0,0,
L1_BPTX_BeamGas_B2_VME,41.6,26809,0,0,
L1_BPTX_BeamGas_B2_VME,41.7,214824,0,0,
L1_BPTX_BeamGas_B2_VME,41.8,80470,0,0,
L1_BPTX_BeamGas_B2_VME,41.9,80388,0,0,
L1_BPTX_BeamGas_B2_VME,42.1,107389,0,0,
L1_BPTX_BeamGas_B2_VME,42.2,53605,0,0,
L1_BPTX_BeamGas_B2_VME,42.3,160414,0,0,
L1_BPTX_BeamGas_B2_VME,42.4,26345,0,0,
L1_BPTX_BeamGas_B2_VME,42.5,107250,0,0,
L1_BPTX_BeamGas_B2_VME,42.6,80587,0,0,
L1_BPTX_BeamGas_B2_VME,42.7,134049,0,0,
L1_BPTX_BeamGas_B2_VME,42.8,80368,0,0,
L1_BPTX_BeamGas_B2_VME,42.9,107368,0,0,
L1_BPTX_BeamGas_B2_VME,43,26882,0,0,
L1_BPTX_BeamGas_B2_VME,43.1,53137,0,0,
L1_BPTX_BeamGas_B2_VME,43.2,107197,0,0,
L1_BPTX_BeamGas_B2_VME,43.3,107152,0,0,
L1_BPTX_BeamGas_B2_VME,43.4,80358,0,0,
L1_BPTX_BeamGas_B2_VME,43.5,187630,0,0,
L1_BPTX_BeamGas_B2_VME,43.6,143161,0,0,
L1_BPTX_BeamGas_B2_VME,43.7,107103,0,0,
L1_BPTX_BeamGas_B2_VME,43.8,160451,0,0,
L1_BPTX_BeamGas_B2_VME,43.9,186782,0,0,
L1_BPTX_BeamGas_B2_VME,44,178642,0,0,
L1_BPTX_BeamGas_B2_VME,44.1,133585,0,0,
L1_BPTX_BeamGas_B2_VME,44.2,53536,0,0,
L1_BPTX_BeamGas_B2_VME,44.3,80528,0,0,
L1_BPTX_BeamGas_B2_VME,44.4,53515,0,0,
L1_BPTX_BeamGas_B2_VME,44.5,53616,0,0,
L1_BPTX_BeamGas_B2_VME,44.6,160868,0,0,
L1_BPTX_BeamGas_B2_VME,44.7,106861,0,0,
L1_BPTX_BeamGas_B2_VME,44.8,80492,0,0,
L1_BPTX_BeamGas_B2_VME,44.9,26766,0,0,
L1_BPTX_BeamGas_B2_VME,45,27058,0,0,
L1_BPTX_BeamGas_B2_VME,45.2,26867,0,0,
L1_BPTX_BeamGas_B2_VME,45.4,26823,0,0,
L1_BPTX_BeamGas_B2_VME,45.5,53475,0,0,
L1_BPTX_BeamGas_B2_VME,45.6,26739,0,0,
L1_BPTX_BeamGas_B2_VME,45.7,26474,0,0,
L1_BPTX_BeamGas_B2_VME,45.8,53643,0,0,
L1_BPTX_BeamGas_Ref1_VME,-1,26327,0,0,
L1_BPTX_BeamGas_Ref1_VME,5.2,26913,0,0,
L1_BPTX_BeamGas_Ref1_VME,5.3,27004,0,0,
L1_BPTX_BeamGas_Ref1_VME,9.1,27027,0,0,
L1_BPTX_BeamGas_Ref1_VME,12.8,26972,0,0,
L1_BPTX_BeamGas_Ref1_VME,19.9,26899,0,0,
L1_BPTX_BeamGas_Ref1_VME,20.5,27040,0,0,
L1_BPTX_BeamGas_Ref1_VME,25.5,26794,0,0,
L1_BPTX_BeamGas_Ref1_VME,26,27006,0,0,
L1_BPTX_BeamGas_Ref1_VME,33.7,26805,0,0,
L1_BPTX_BeamGas_Ref1_VME,33.8,26708,0,0,
L1_BPTX_BeamGas_Ref1_VME,35.3,26746,0,0,
L1_BPTX_BeamGas_Ref1_VME,36.4,26788,0,0,
L1_BPTX_BeamGas_Ref1_VME,36.9,8935,0,0,
L1_BPTX_BeamGas_Ref1_VME,37,8990,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.1,53549,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.2,27016,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.3,17810,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.4,44789,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.5,116099,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.6,44816,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.7,85090,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.8,134244,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.9,35764,0,0,
L1_BPTX_BeamGas_Ref1_VME,38,107409,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.1,67789,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.2,89480,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.3,150254,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.4,134270,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.5,152188,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.6,134282,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.7,80442,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.8,116273,0,0,
L1_BPTX_BeamGas_Ref1_VME,38.9,125176,0,0,
L1_BPTX_BeamGas_Ref1_VME,39,133773,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.1,80634,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.2,80541,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.3,268525,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.4,125281,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.5,89405,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.6,134064,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.7,107143,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.8,134224,0,0,
L1_BPTX_BeamGas_Ref1_VME,39.9,107417,0,0,
L1_BPTX_BeamGas_Ref1_VME,40,107409,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.1,160718,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.2,107394,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.3,80430,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.4,187881,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.5,187992,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.6,133660,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.7,241887,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.8,214725,0,0,
L1_BPTX_BeamGas_Ref1_VME,40.9,133950,0,0,
L1_BPTX_BeamGas_Ref1_VME,41,134102,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.1,267784,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.2,188008,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.3,294403,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.4,223555,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.5,241025,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.6,26809,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.7,214824,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.8,80470,0,0,
L1_BPTX_BeamGas_Ref1_VME,41.9,80388,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.1,107389,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.2,53605,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.3,160414,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.4,26345,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.5,107250,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.6,80587,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.7,134049,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.8,80368,0,0,
L1_BPTX_BeamGas_Ref1_VME,42.9,107368,0,0,
L1_BPTX_BeamGas_Ref1_VME,43,26882,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.1,53137,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.2,107197,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.3,107152,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.4,80358,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.5,187630,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.6,143161,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.7,107103,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.8,160451,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.9,186782,0,0,
L1_BPTX_BeamGas_Ref1_VME,44,178642,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.1,133585,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.2,53536,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.3,80528,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.4,53515,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.5,53616,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.6,160868,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.7,106861,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.8,80492,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.9,26766,0,0,
L1_BPTX_BeamGas_Ref1_VME,45,27058,0,0,
L1_BPTX_BeamGas_Ref1_VME,45.2,26867,0,0,
L1_BPTX_BeamGas_Ref1_VME,45.4,26823,0,0,
L1_BPTX_BeamGas_Ref1_VME,45.5,53475,0,0,
L1_BPTX_BeamGas_Ref1_VME,45.6,26739,0,0,
L1_BPTX_BeamGas_Ref1_VME,45.7,26474,0,0,
L1_BPTX_BeamGas_Ref1_VME,45.8,53643,0,0,
L1_BPTX_BeamGas_Ref2_VME,-1,26327,0,0,
L1_BPTX_BeamGas_Ref2_VME,5.2,26913,0,0,
L1_BPTX_BeamGas_Ref2_VME,5.3,27004,0,0,
L1_BPTX_BeamGas_Ref2_VME,9.1,27027,0,0,
L1_BPTX_BeamGas_Ref2_VME,12.8,26972,0,0,
L1_BPTX_BeamGas_Ref2_VME,19.9,26899,0,0,
L1_BPTX_BeamGas_Ref2_VME,20.5,27040,0,0,
L1_BPTX_BeamGas_Ref2_VME,25.5,26794,0,0,
L1_BPTX_BeamGas_Ref2_VME,26,27006,0,0,
L1_BPTX_BeamGas_Ref2_VME,33.7,26805,0,0,
L1_BPTX_BeamGas_Ref2_VME,33.8,26708,0,0,
L1_BPTX_BeamGas_Ref2_VME,35.3,26746,0,0,
L1_BPTX_BeamGas_Ref2_VME,36.4,26788,0,0,
L1_BPTX_BeamGas_Ref2_VME,36.9,8935,0,0,
L1_BPTX_BeamGas_Ref2_VME,37,8990,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.1,53549,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.2,27016,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.3,17810,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.4,44789,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.5,116099,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.6,44816,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.7,85090,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.8,134244,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.9,35764,0,0,
L1_BPTX_BeamGas_Ref2_VME,38,107409,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.1,67789,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.2,89480,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.3,150254,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.4,134270,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.5,152188,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.6,134282,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.7,80442,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.8,116273,0,0,
L1_BPTX_BeamGas_Ref2_VME,38.9,125176,0,0,
L1_BPTX_BeamGas_Ref2_VME,39,133773,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.1,80634,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.2,80541,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.3,268525,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.4,125281,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.5,89405,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.6,134064,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.7,107143,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.8,134224,0,0,
L1_BPTX_BeamGas_Ref2_VME,39.9,107417,0,0,
L1_BPTX_BeamGas_Ref2_VME,40,107409,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.1,160718,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.2,107394,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.3,80430,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.4,187881,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.5,187992,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.6,133660,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.7,241887,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.8,214725,0,0,
L1_BPTX_BeamGas_Ref2_VME,40.9,133950,0,0,
L1_BPTX_BeamGas_Ref2_VME,41,134102,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.1,267784,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.2,188008,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.3,294403,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.4,223555,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.5,241025,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.6,26809,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.7,214824,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.8,80470,0,0,
L1_BPTX_BeamGas_Ref2_VME,41.9,80388,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.1,107389,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.2,53605,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.3,160414,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.4,26345,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.5,107250,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.6,80587,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.7,134049,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.8,80368,0,0,
L1_BPTX_BeamGas_Ref2_VME,42.9,107368,0,0,
L1_BPTX_BeamGas_Ref2_VME,43,26882,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.1,53137,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.2,107197,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.3,107152,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.4,80358,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.5,187630,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.6,143161,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.7,107103,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.8,160451,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.9,186782,0,0,
L1_BPTX_BeamGas_Ref2_VME,44,178642,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.1,133585,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.2,53536,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.3,80528,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.4,53515,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.5,53616,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.6,160868,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.7,106861,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.8,80492,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.9,26766,0,0,
L1_BPTX_BeamGas_Ref2_VME,45,27058,0,0,
L1_BPTX_BeamGas_Ref2_VME,45.2,26867,0,0,
L1_BPTX_BeamGas_Ref2_VME,45.4,26823,0,0,
L1_BPTX_BeamGas_Ref2_VME,45.5,53475,0,0,
L1_BPTX_BeamGas_Ref2_VME,45.6,26739,0,0,
L1_BPTX_BeamGas_Ref2_VME,45.7,26474,0,0,
L1_BPTX_BeamGas_Ref2_VME,45.8,53643,0,0,
L1_BPTX_NotOR_VME,-1,26327,0,0,
L1_BPTX_NotOR_VME,5.2,26913,0,0,
L1_BPTX_NotOR_VME,5.3,27004,0,0,
L1_BPTX_NotOR_VME,9.1,27027,0,0,
L1_BPTX_NotOR_VME,12.8,26972,0,0,
L1_BPTX_NotOR_VME,19.9,26899,0,0,
L1_BPTX_NotOR_VME,20.5,27040,0,0,
L1_BPTX_NotOR_VME,25.5,26794,0,0,
L1_BPTX_NotOR_VME,26,27006,0,0,
L1_BPTX_NotOR_VME,33.7,26805,0,0,
L1_BPTX_NotOR_VME,33.8,26708,0,0,
L1_BPTX_NotOR_VME,35.3,26746,0,0,
L1_BPTX_NotOR_VME,36.4,26788,0,0,
L1_BPTX_NotOR_VME,36.9,8935,0,0,
L1_BPTX_NotOR_VME,37,8990,0,0,
L1_BPTX_NotOR_VME,37.1,53549,0,0,
L1_BPTX_NotOR_VME,37.2,27016,0,0,
L1_BPTX_NotOR_VME,37.3,17810,0,0,
L1_BPTX_NotOR_VME,37.4,44789,0,0,
L1_BPTX_NotOR_VME,37.5,116099,0,0,
L1_BPTX_NotOR_VME,37.6,44816,0,0,
L1_BPTX_NotOR_VME,37.7,85090,0,0,
L1_BPTX_NotOR_VME,37.8,134244,0,0,
L1_BPTX_NotOR_VME,37.9,35764,0,0,
L1_BPTX_NotOR_VME,38,107409,0,0,
L1_BPTX_NotOR_VME,38.1,67789,0,0,
L1_BPTX_NotOR_VME,38.2,89480,0,0,
L1_BPTX_NotOR_VME,38.3,150254,0,0,
L1_BPTX_NotOR_VME,38.4,134270,0,0,
L1_BPTX_NotOR_VME,38.5,152188,0,0,
